condition,doc_id,persona_id,risk_tier,domain,issue,domain_pred,issue_pred,issue_phrase_present,semantic_slot_score,placeholder_rate
c3_per_doc_pseudonym,P0056_D01,P0056,T3,healthcare,insurance_question,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0056_D02,P0056,T3,legal,consumer_complaint,legal,benefits_appeal,1.0,0.75,0.0
c3_per_doc_pseudonym,P0056_D03,P0056,T3,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0056_D04,P0056,T3,hr,benefits_question,hr,benefits_question,1.0,0.75,0.0
c3_per_doc_pseudonym,P0057_D01,P0057,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0057_D02,P0057,T1,legal,housing_issue,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0057_D03,P0057,T1,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0057_D04,P0057,T1,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0058_D01,P0058,T2,healthcare,appointment_scheduling,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0058_D02,P0058,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0058_D03,P0058,T2,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0058_D04,P0058,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0059_D01,P0059,T3,healthcare,appointment_scheduling,healthcare,appointment_scheduling,1.0,0.75,0.0
c3_per_doc_pseudonym,P0059_D02,P0059,T3,legal,consumer_complaint,legal,benefits_appeal,1.0,0.75,0.0
c3_per_doc_pseudonym,P0059_D03,P0059,T3,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0059_D04,P0059,T3,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0061_D01,P0061,T2,healthcare,appointment_scheduling,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0061_D02,P0061,T2,legal,housing_issue,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0061_D03,P0061,T2,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0061_D04,P0061,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0062_D01,P0062,T3,healthcare,symptom_followup,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0062_D02,P0062,T3,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0062_D03,P0062,T3,financial,fraud_inquiry,financial,fraud_inquiry,1.0,1.0,0.0
c3_per_doc_pseudonym,P0062_D04,P0062,T3,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0063_D01,P0063,T1,healthcare,symptom_followup,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0063_D02,P0063,T1,legal,housing_issue,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0063_D03,P0063,T1,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0063_D04,P0063,T1,hr,accommodation_request,hr,accommodation_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0064_D01,P0064,T2,healthcare,appointment_scheduling,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0064_D02,P0064,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0064_D03,P0064,T2,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0064_D04,P0064,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0066_D01,P0066,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0066_D02,P0066,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0066_D03,P0066,T1,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0066_D04,P0066,T1,hr,accommodation_request,hr,accommodation_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0067_D01,P0067,T2,healthcare,symptom_followup,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0067_D02,P0067,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0067_D03,P0067,T2,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0067_D04,P0067,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0068_D01,P0068,T3,healthcare,symptom_followup,healthcare,symptom_followup,1.0,0.5,0.0
c3_per_doc_pseudonym,P0068_D02,P0068,T3,legal,consumer_complaint,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0068_D03,P0068,T3,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0068_D04,P0068,T3,hr,benefits_question,hr,benefits_question,1.0,0.75,0.0
c3_per_doc_pseudonym,P0069_D01,P0069,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0069_D02,P0069,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0069_D03,P0069,T1,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0069_D04,P0069,T1,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0071_D01,P0071,T3,healthcare,insurance_question,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0071_D02,P0071,T3,legal,consumer_complaint,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0071_D03,P0071,T3,financial,account_correction,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0071_D04,P0071,T3,hr,benefits_question,hr,benefits_question,1.0,0.75,0.0
c3_per_doc_pseudonym,P0072_D01,P0072,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0072_D02,P0072,T1,legal,consumer_complaint,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0072_D03,P0072,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0072_D04,P0072,T1,hr,benefits_question,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0073_D01,P0073,T2,healthcare,refill_request,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0073_D02,P0073,T2,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0073_D03,P0073,T2,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0073_D04,P0073,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0074_D01,P0074,T3,healthcare,insurance_question,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0074_D02,P0074,T3,legal,housing_issue,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0074_D03,P0074,T3,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0074_D04,P0074,T3,hr,schedule_change,hr,benefits_question,1.0,0.75,0.0
c3_per_doc_pseudonym,P0076_D01,P0076,T2,healthcare,insurance_question,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0076_D02,P0076,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0076_D03,P0076,T2,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0076_D04,P0076,T2,hr,benefits_question,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0077_D01,P0077,T3,healthcare,symptom_followup,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0077_D02,P0077,T3,legal,housing_issue,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0077_D03,P0077,T3,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0077_D04,P0077,T3,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0078_D01,P0078,T1,healthcare,refill_request,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0078_D02,P0078,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0078_D03,P0078,T1,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0078_D04,P0078,T1,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0079_D01,P0079,T2,healthcare,symptom_followup,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0079_D02,P0079,T2,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0079_D03,P0079,T2,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0079_D04,P0079,T2,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0081_D01,P0081,T1,healthcare,refill_request,healthcare,refill_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0081_D02,P0081,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0081_D03,P0081,T1,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0081_D04,P0081,T1,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0082_D01,P0082,T2,healthcare,symptom_followup,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0082_D02,P0082,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0082_D03,P0082,T2,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0082_D04,P0082,T2,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0083_D01,P0083,T3,healthcare,insurance_question,healthcare,refill_request,1.0,0.5,0.0
c3_per_doc_pseudonym,P0083_D02,P0083,T3,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0083_D03,P0083,T3,financial,account_correction,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0083_D04,P0083,T3,hr,benefits_question,hr,benefits_question,1.0,0.75,0.0
c3_per_doc_pseudonym,P0084_D01,P0084,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0084_D02,P0084,T1,legal,housing_issue,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0084_D03,P0084,T1,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0084_D04,P0084,T1,hr,schedule_change,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0086_D01,P0086,T3,healthcare,refill_request,healthcare,refill_request,1.0,0.5,0.0
c3_per_doc_pseudonym,P0086_D02,P0086,T3,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0086_D03,P0086,T3,financial,account_correction,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0086_D04,P0086,T3,hr,benefits_question,hr,leave_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0087_D01,P0087,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0087_D02,P0087,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0087_D03,P0087,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0087_D04,P0087,T1,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0088_D01,P0088,T2,healthcare,symptom_followup,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0088_D02,P0088,T2,legal,benefits_appeal,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0088_D03,P0088,T2,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0088_D04,P0088,T2,hr,schedule_change,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0089_D01,P0089,T3,healthcare,symptom_followup,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0089_D02,P0089,T3,legal,consumer_complaint,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0089_D03,P0089,T3,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0089_D04,P0089,T3,hr,benefits_question,hr,leave_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0091_D01,P0091,T2,healthcare,refill_request,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0091_D02,P0091,T2,legal,benefits_appeal,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0091_D03,P0091,T2,financial,payment_deferral,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0091_D04,P0091,T2,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0092_D01,P0092,T3,healthcare,appointment_scheduling,healthcare,appointment_scheduling,1.0,0.75,0.0
c3_per_doc_pseudonym,P0092_D02,P0092,T3,legal,benefits_appeal,legal,benefits_appeal,1.0,0.75,0.0
c3_per_doc_pseudonym,P0092_D03,P0092,T3,financial,account_correction,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0092_D04,P0092,T3,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0093_D01,P0093,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0093_D02,P0093,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0093_D03,P0093,T1,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0093_D04,P0093,T1,hr,benefits_question,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0094_D01,P0094,T2,healthcare,refill_request,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0094_D02,P0094,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0094_D03,P0094,T2,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0094_D04,P0094,T2,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0096_D01,P0096,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0096_D02,P0096,T1,legal,consumer_complaint,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0096_D03,P0096,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0096_D04,P0096,T1,hr,accommodation_request,hr,accommodation_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0097_D01,P0097,T2,healthcare,symptom_followup,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0097_D02,P0097,T2,legal,housing_issue,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0097_D03,P0097,T2,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0097_D04,P0097,T2,hr,schedule_change,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0098_D01,P0098,T3,healthcare,insurance_question,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0098_D02,P0098,T3,legal,benefits_appeal,legal,benefits_appeal,1.0,1.0,0.0
c3_per_doc_pseudonym,P0098_D03,P0098,T3,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0098_D04,P0098,T3,hr,benefits_question,hr,leave_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0099_D01,P0099,T1,healthcare,symptom_followup,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0099_D02,P0099,T1,legal,consumer_complaint,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0099_D03,P0099,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0099_D04,P0099,T1,hr,accommodation_request,hr,accommodation_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0101_D01,P0101,T3,healthcare,refill_request,healthcare,refill_request,1.0,0.5,0.0
c3_per_doc_pseudonym,P0101_D02,P0101,T3,legal,consumer_complaint,legal,benefits_appeal,1.0,0.75,0.0
c3_per_doc_pseudonym,P0101_D03,P0101,T3,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0101_D04,P0101,T3,hr,benefits_question,hr,benefits_question,1.0,0.75,0.0
c3_per_doc_pseudonym,P0102_D01,P0102,T1,healthcare,symptom_followup,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0102_D02,P0102,T1,legal,employment_dispute,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0102_D03,P0102,T1,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0102_D04,P0102,T1,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0103_D01,P0103,T2,healthcare,insurance_question,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0103_D02,P0103,T2,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0103_D03,P0103,T2,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0103_D04,P0103,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0104_D01,P0104,T3,healthcare,insurance_question,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0104_D02,P0104,T3,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0104_D03,P0104,T3,financial,fraud_inquiry,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0104_D04,P0104,T3,hr,schedule_change,hr,leave_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0106_D01,P0106,T2,healthcare,symptom_followup,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0106_D02,P0106,T2,legal,consumer_complaint,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0106_D03,P0106,T2,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0106_D04,P0106,T2,hr,benefits_question,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0107_D01,P0107,T3,healthcare,appointment_scheduling,healthcare,appointment_scheduling,1.0,0.5,0.0
c3_per_doc_pseudonym,P0107_D02,P0107,T3,legal,housing_issue,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0107_D03,P0107,T3,financial,hardship_request,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0107_D04,P0107,T3,hr,schedule_change,hr,leave_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0108_D01,P0108,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0108_D02,P0108,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0108_D03,P0108,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0108_D04,P0108,T1,hr,benefits_question,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0109_D01,P0109,T2,healthcare,symptom_followup,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0109_D02,P0109,T2,legal,housing_issue,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0109_D03,P0109,T2,financial,payment_deferral,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0109_D04,P0109,T2,hr,accommodation_request,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0111_D01,P0111,T1,healthcare,refill_request,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0111_D02,P0111,T1,legal,employment_dispute,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0111_D03,P0111,T1,financial,payment_deferral,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0111_D04,P0111,T1,hr,benefits_question,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0112_D01,P0112,T2,healthcare,insurance_question,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0112_D02,P0112,T2,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0112_D03,P0112,T2,financial,fraud_inquiry,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0112_D04,P0112,T2,hr,schedule_change,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0113_D01,P0113,T3,healthcare,appointment_scheduling,healthcare,appointment_scheduling,1.0,0.5,0.0
c3_per_doc_pseudonym,P0113_D02,P0113,T3,legal,employment_dispute,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0113_D03,P0113,T3,financial,account_correction,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0113_D04,P0113,T3,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0114_D01,P0114,T1,healthcare,appointment_scheduling,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0114_D02,P0114,T1,legal,consumer_complaint,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0114_D03,P0114,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0114_D04,P0114,T1,hr,schedule_change,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0116_D01,P0116,T3,healthcare,insurance_question,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0116_D02,P0116,T3,legal,benefits_appeal,legal,employment_dispute,1.0,0.75,0.0
c3_per_doc_pseudonym,P0116_D03,P0116,T3,financial,fraud_inquiry,financial,fraud_inquiry,1.0,1.0,0.0
c3_per_doc_pseudonym,P0116_D04,P0116,T3,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0117_D01,P0117,T1,healthcare,insurance_question,healthcare,symptom_followup,1.0,1.0,0.0
c3_per_doc_pseudonym,P0117_D02,P0117,T1,legal,benefits_appeal,legal,employment_dispute,1.0,1.0,0.0
c3_per_doc_pseudonym,P0117_D03,P0117,T1,financial,hardship_request,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0117_D04,P0117,T1,hr,leave_request,hr,leave_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0118_D01,P0118,T2,healthcare,symptom_followup,healthcare,refill_request,1.0,0.75,0.0
c3_per_doc_pseudonym,P0118_D02,P0118,T2,legal,housing_issue,legal,housing_issue,1.0,0.75,0.0
c3_per_doc_pseudonym,P0118_D03,P0118,T2,financial,account_correction,financial,hardship_request,1.0,1.0,0.0
c3_per_doc_pseudonym,P0118_D04,P0118,T2,hr,schedule_change,hr,benefits_question,1.0,1.0,0.0
c3_per_doc_pseudonym,P0119_D01,P0119,T3,healthcare,insurance_question,healthcare,symptom_followup,1.0,0.75,0.0
c3_per_doc_pseudonym,P0119_D02,P0119,T3,legal,consumer_complaint,legal,benefits_appeal,1.0,0.75,0.0
c3_per_doc_pseudonym,P0119_D03,P0119,T3,financial,fraud_inquiry,financial,payment_deferral,1.0,1.0,0.0
c3_per_doc_pseudonym,P0119_D04,P0119,T3,hr,accommodation_request,hr,leave_request,1.0,1.0,0.0
